pid,year,start,end,days,n_obs,min_z,mean_z,critical_days,max_deficit,mean_deficit,worst_date,ndvi_at_worst,norm_at_worst,phase,phase_end,start_doy,end_doy,severity,cause,confidence,norm_source,weather_source,artifacts_near,region_z,ndwi_anomaly,ndwi_n,region_share_depressed,weather,reasons,text
AOI-0030,2011,2011-07-11,2011-08-02,23,4,-2.0615694074212008,-1.6557932417758638,3,-0.0929736367032965,-0.0767065236410868,2011-07-21,0.600662620827745,0.6857186167583031,созревание и уборка,созревание и уборка,192,214,умеренная,weak_season,0.45,история полигона,ERA5 полигона,0,-0.07230450134010614,0.12385409310814532,2.0,0.06493506493506493,"{""available"": true, ""before"": {""precip_mm"": 103.37010126179891, ""temp_c"": 22.622219361199303, ""dry_days"": 15, ""hot_days"": 0, ""max_dry_spell"": 6, ""n_days"": 30, ""precip_deficit_pct"": -165.00487203759792, ""temp_anomaly_c"": -1.6954409549854361, ""precip_norm_mm"": 39.00686823868398, ""temp_norm_c"": 24.31766031618474, ""norm_years"": 15}, ""during"": {""precip_mm"": 9.385172441092493, ""temp_c"": 28.31980606300246, ""dry_days"": 21, ""hot_days"": 16, ""max_dry_spell"": 12, ""n_days"": 23, ""precip_deficit_pct"": 59.46467061482574, ""temp_anomaly_c"": 2.366241191550735, ""precip_norm_mm"": 23.153068159167614, ""temp_norm_c"": 25.953564871451725, ""norm_years"": 15}, ""combined"": {""precip_mm"": 112.7552737028914, ""temp_c"": 25.09475698651011, ""dry_days"": 36, ""hot_days"": 16, ""max_dry_spell"": 12, ""n_days"": 53, ""precip_deficit_pct"": -81.39541356864797, ""temp_anomaly_c"": 0.0671758255868653, ""precip_norm_mm"": 62.159936397851574, ""temp_norm_c"": 25.027581160923244, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","погодного сигнала нет; вероятны агротехнические причины | другие поля региона в эти дни в норме (медианный Z -0.1, ниже нормы 6% из 77) — причина локальная, на самом поле | водный индекс NDWI выше нормы на 0.12 (2 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0030, сезон 2011: умеренная аномалия с 2011-07-11 по 2011-08-02 (23 дня, 4 наблюдения), фаза — созревание и уборка. NDVI в худший день 2011-07-21: 0.60 при норме 0.69 (Z = -2.1). Вероятная причина — ослабленный сезон без явной погодной причины (уверенность 45%). Аргументы: погодного сигнала нет; вероятны агротехнические причины; другие поля региона в эти дни в норме (медианный Z -0.1, ниже нормы 6% из 77) — причина локальная, на самом поле; водный индекс NDWI выше нормы на 0.12 (2 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0030,2012,2012-07-28,2012-09-30,65,7,-2.346933268116266,-1.6123947820611209,12,-0.15783489542443185,-0.09317387079737377,2012-08-09,0.49114972640323473,0.6474338338895979,созревание и уборка,осень (озимые всходы),210,274,критическая,weather_drought,0.75,история полигона,ERA5 полигона,0,-0.26953744322522005,0.1296129575212254,3.0,0.15584415584415584,"{""available"": true, ""before"": {""precip_mm"": 28.427299553342777, ""temp_c"": 25.088131904602072, ""dry_days"": 22, ""hot_days"": 9, ""max_dry_spell"": 14, ""n_days"": 30, ""precip_deficit_pct"": 19.424968084943707, ""temp_anomaly_c"": -0.378190348589861, ""precip_norm_mm"": 35.28053154643658, ""temp_norm_c"": 25.466322253191933, ""norm_years"": 15}, ""during"": {""precip_mm"": 36.44268788867322, ""temp_c"": 22.695291861509688, ""dry_days"": 56, ""hot_days"": 13, ""max_dry_spell"": 23, ""n_days"": 65, ""precip_deficit_pct"": 23.195351701208544, ""temp_anomaly_c"": 0.018027198987130788, ""precip_norm_mm"": 47.4485447116443, ""temp_norm_c"": 22.677264662522557, ""norm_years"": 15}, ""combined"": {""precip_mm"": 64.869987442016, ""temp_c"": 23.45092555932834, ""dry_days"": 78, ""hot_days"": 22, ""max_dry_spell"": 28, ""n_days"": 95, ""precip_deficit_pct"": 21.587438931811377, ""temp_anomaly_c"": -0.10709413182665983, ""precip_norm_mm"": 82.72907625808087, ""temp_norm_c"": 23.558019691155, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","сухая серия 28 дней подряд | пик на уровне нормы (97%), но спад начался на 31 день раньше обычного | другие поля региона в эти дни в норме (медианный Z -0.3, ниже нормы 16% из 77) — причина локальная, на самом поле | водный индекс NDWI выше нормы на 0.13 (3 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0030, сезон 2012: критическая аномалия с 2012-07-28 по 2012-09-30 (65 дней, 7 наблюдений), фаза — созревание и уборка. NDVI в худший день 2012-08-09: 0.49 при норме 0.65 (Z = -2.3). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 75%). Аргументы: сухая серия 28 дней подряд; пик на уровне нормы (97%), но спад начался на 31 день раньше обычного; другие поля региона в эти дни в норме (медианный Z -0.3, ниже нормы 16% из 77) — причина локальная, на самом поле; водный индекс NDWI выше нормы на 0.13 (3 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0030,2014,2014-06-16,2014-07-22,37,3,-1.7248992175655369,-1.396811024886484,0,-0.06899596870262148,-0.05802901968210584,2014-07-06,0.6391035683810757,0.7080995370836972,пик вегетации,созревание и уборка,167,203,умеренная,early_decline,0.6,история полигона,ERA5 полигона,0,-0.594687393651552,,,0.23376623376623376,"{""available"": true, ""before"": {""precip_mm"": 60.94669495934468, ""temp_c"": 22.53083862728545, ""dry_days"": 18, ""hot_days"": 0, ""max_dry_spell"": 7, ""n_days"": 30, ""precip_deficit_pct"": -8.079829082023604, ""temp_anomaly_c"": 1.9580781611689844, ""precip_norm_mm"": 56.39044350550482, ""temp_norm_c"": 20.572760466116467, ""norm_years"": 15}, ""during"": {""precip_mm"": 59.21824532047992, ""temp_c"": 23.658337426400422, ""dry_days"": 26, ""hot_days"": 4, ""max_dry_spell"": 10, ""n_days"": 37, ""precip_deficit_pct"": -23.435708593642634, ""temp_anomaly_c"": -1.2438688845247832, ""precip_norm_mm"": 47.974970934407445, ""temp_norm_c"": 24.902206310925205, ""norm_years"": 15}, ""combined"": {""precip_mm"": 120.1649402798246, ""temp_c"": 23.153487217841484, ""dry_days"": 44, ""hot_days"": 4, ""max_dry_spell"": 10, ""n_days"": 67, ""precip_deficit_pct"": -15.138660565573492, ""temp_anomaly_c"": 0.1898387478754131, ""precip_norm_mm"": 104.36541443991226, ""temp_norm_c"": 22.96364846996607, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","пик на уровне нормы (104%), но спад начался на 35 дней раньше обычного | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.6)","AOI-0030, сезон 2014: умеренная аномалия с 2014-06-16 по 2014-07-22 (37 дней, 3 наблюдения), фаза — пик вегетации. NDVI в худший день 2014-07-06: 0.64 при норме 0.71 (Z = -1.7). Вероятная причина — ранний спад вегетации (уборка, полегание, болезнь) (уверенность 60%). Аргументы: пик на уровне нормы (104%), но спад начался на 35 дней раньше обычного; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.6). Норма: история полигона."
AOI-0030,2014,2014-07-31,2014-10-29,91,13,-2.0583185367575263,-1.3019912851229511,5,-0.09767486596191777,-0.06975740891982361,2014-09-01,0.5037768139169088,0.6003835068847126,созревание и уборка,осень (озимые всходы),212,302,критическая,weather_drought,0.75,история полигона,ERA5 полигона,0,-0.6878139553634433,0.028740894623751997,8.0,0.18181818181818182,"{""available"": true, ""before"": {""precip_mm"": 44.418507433992005, ""temp_c"": 25.774307420518692, ""dry_days"": 23, ""hot_days"": 7, ""max_dry_spell"": 11, ""n_days"": 30, ""precip_deficit_pct"": -46.57040025876853, ""temp_anomaly_c"": 0.030527562741884395, ""precip_norm_mm"": 30.305237179929637, ""temp_norm_c"": 25.743779857776808, ""norm_years"": 15}, ""during"": {""precip_mm"": 83.10922672726306, ""temp_c"": 18.28053944206939, ""dry_days"": 77, ""hot_days"": 18, ""max_dry_spell"": 20, ""n_days"": 91, ""precip_deficit_pct"": -1.4416210663065865, ""temp_anomaly_c"": -0.7441788558121516, ""precip_norm_mm"": 81.9281334955593, ""temp_norm_c"": 19.02471829788154, ""norm_years"": 15}, ""combined"": {""precip_mm"": 127.52773416125507, ""temp_c"": 20.138498444990702, ""dry_days"": 100, ""hot_days"": 25, ""max_dry_spell"": 23, ""n_days"": 121, ""precip_deficit_pct"": -13.627286959052686, ""temp_anomaly_c"": -0.5521028842698321, ""precip_norm_mm"": 112.23337067548891, ""temp_norm_c"": 20.690601329260534, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","сухая серия 23 дня подряд | за 30 дней до эпизода: осадков 44 мм при норме 30 мм | пик на уровне нормы (104%), но спад начался на 35 дней раньше обычного | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.7)","AOI-0030, сезон 2014: критическая аномалия с 2014-07-31 по 2014-10-29 (91 день, 13 наблюдений), фаза — созревание и уборка. NDVI в худший день 2014-09-01: 0.50 при норме 0.60 (Z = -2.1). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 75%). Аргументы: сухая серия 23 дня подряд; за 30 дней до эпизода: осадков 44 мм при норме 30 мм; пик на уровне нормы (104%), но спад начался на 35 дней раньше обычного; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.7). Норма: история полигона."
AOI-0030,2015,2015-09-23,2015-10-19,27,3,-1.69320942422761,-1.3194566037585054,0,-0.07755433668092532,-0.06172125191322602,2015-10-05,0.4239085875986887,0.501462924279614,осень (озимые всходы),осень (озимые всходы),266,292,умеренная,weather_drought,0.65,история полигона,ERA5 полигона,0,-0.5653609373392737,,,0.2077922077922078,"{""available"": true, ""before"": {""precip_mm"": 3.9634281764406856, ""temp_c"": 22.42111305660673, ""dry_days"": 29, ""hot_days"": 4, ""max_dry_spell"": 20, ""n_days"": 30, ""precip_deficit_pct"": 82.44955654028688, ""temp_anomaly_c"": 1.3535410238195205, ""precip_norm_mm"": 22.583065695967736, ""temp_norm_c"": 21.067572032787208, ""norm_years"": 15}, ""during"": {""precip_mm"": 11.964698627362935, ""temp_c"": 13.761378106953206, ""dry_days"": 24, ""hot_days"": 0, ""max_dry_spell"": 14, ""n_days"": 27, ""precip_deficit_pct"": 66.72985284090967, ""temp_anomaly_c"": 0.11363206557285466, ""precip_norm_mm"": 35.96226542116105, ""temp_norm_c"": 13.647746041380351, ""norm_years"": 15}, ""combined"": {""precip_mm"": 15.928126803803622, ""temp_c"": 18.31913334361296, ""dry_days"": 53, ""hot_days"": 4, ""max_dry_spell"": 23, ""n_days"": 57, ""precip_deficit_pct"": 72.79351487151554, ""temp_anomaly_c"": 0.7662157278079498, ""precip_norm_mm"": 58.54533111712877, ""temp_norm_c"": 17.55291761580501, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}",за 30 дней до и во время эпизода осадков 16 мм при норме 59 мм (дефицит 73 %) | сухая серия 23 дня подряд | за 30 дней до эпизода: осадков 4 мм при норме 23 мм | во время эпизода: осадков 12 мм при норме 36 мм | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.6),"AOI-0030, сезон 2015: умеренная аномалия с 2015-09-23 по 2015-10-19 (27 дней, 3 наблюдения), фаза — осень (озимые всходы). NDVI в худший день 2015-10-05: 0.42 при норме 0.50 (Z = -1.7). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 65%). Аргументы: за 30 дней до и во время эпизода осадков 16 мм при норме 59 мм (дефицит 73 %); сухая серия 23 дня подряд; за 30 дней до эпизода: осадков 4 мм при норме 23 мм; во время эпизода: осадков 12 мм при норме 36 мм; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.6). Норма: история полигона."
AOI-0030,2018,2018-06-18,2018-07-26,39,6,-2.171181467783509,-1.7306258658971052,13,-0.08684725871134036,-0.07205769062966556,2018-07-09,0.6162920909003324,0.7031393496116728,пик вегетации,созревание и уборка,169,207,критическая,weather_drought,0.75,история полигона,ERA5 полигона,0,-0.6488488866054785,0.06001548510070798,3.0,0.23376623376623376,"{""available"": true, ""before"": {""precip_mm"": 18.407534522751234, ""temp_c"": 20.896334309048147, ""dry_days"": 28, ""hot_days"": 1, ""max_dry_spell"": 27, ""n_days"": 30, ""precip_deficit_pct"": 67.58244215966516, ""temp_anomaly_c"": -0.12235205191153398, ""precip_norm_mm"": 56.78260717051321, ""temp_norm_c"": 21.01868636095968, ""norm_years"": 15}, ""during"": {""precip_mm"": 47.47744723372449, ""temp_c"": 26.597569010807938, ""dry_days"": 31, ""hot_days"": 15, ""max_dry_spell"": 14, ""n_days"": 39, ""precip_deficit_pct"": 6.231403170946026, ""temp_anomaly_c"": 1.709222125191964, ""precip_norm_mm"": 50.63256659399399, ""temp_norm_c"": 24.888346885615974, ""norm_years"": 15}, ""combined"": {""precip_mm"": 65.88498175647572, ""temp_c"": 24.11877131439064, ""dry_days"": 59, ""hot_days"": 16, ""max_dry_spell"": 39, ""n_days"": 69, ""precip_deficit_pct"": 38.66324519390588, ""temp_anomaly_c"": 0.9128855264513156, ""precip_norm_mm"": 107.4151737645072, ""temp_norm_c"": 23.205885787939323, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","сухая серия 39 дней подряд | за 30 дней до эпизода: осадков 18 мм при норме 57 мм | пик на уровне нормы (99%), но спад начался на 17 дней раньше обычного | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.6) | водный индекс NDWI выше нормы на 0.06 (3 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0030, сезон 2018: критическая аномалия с 2018-06-18 по 2018-07-26 (39 дней, 6 наблюдений), фаза — пик вегетации. NDVI в худший день 2018-07-09: 0.62 при норме 0.70 (Z = -2.2). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 75%). Аргументы: сухая серия 39 дней подряд; за 30 дней до эпизода: осадков 18 мм при норме 57 мм; пик на уровне нормы (99%), но спад начался на 17 дней раньше обычного; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.6); водный индекс NDWI выше нормы на 0.06 (3 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0030,2019,2019-06-20,2019-07-07,18,5,-2.0922712612953576,-1.6588153853403595,5,-0.08789996325911353,-0.0686188398158842,2019-06-27,0.6358902269403083,0.7237901901994218,пик вегетации,созревание и уборка,171,188,критическая,weather_drought,0.65,история полигона,ERA5 полигона,1,-0.6304677642714238,0.11264428654658161,3.0,0.2857142857142857,"{""available"": true, ""before"": {""precip_mm"": 34.10972250781796, ""temp_c"": 23.954364225599527, ""dry_days"": 26, ""hot_days"": 6, ""max_dry_spell"": 24, ""n_days"": 30, ""precip_deficit_pct"": 36.84808322598747, ""temp_anomaly_c"": 2.7415799995704937, ""precip_norm_mm"": 54.012172947780364, ""temp_norm_c"": 21.212784226029033, ""norm_years"": 15}, ""during"": {""precip_mm"": 10.635449821126741, ""temp_c"": 25.494682354397266, ""dry_days"": 16, ""hot_days"": 6, ""max_dry_spell"": 9, ""n_days"": 18, ""precip_deficit_pct"": 61.24795116538684, ""temp_anomaly_c"": 1.2013949241167268, ""precip_norm_mm"": 27.444871022218585, ""temp_norm_c"": 24.29328743028054, ""norm_years"": 15}, ""combined"": {""precip_mm"": 44.745172328944705, ""temp_c"": 24.531983523898678, ""dry_days"": 42, ""hot_days"": 12, ""max_dry_spell"": 28, ""n_days"": 48, ""precip_deficit_pct"": 45.0689956961554, ""temp_anomaly_c"": 2.164010596275329, ""precip_norm_mm"": 81.45704396999894, ""temp_norm_c"": 22.36797292762335, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","за 30 дней до и во время эпизода осадков 45 мм при норме 81 мм (дефицит 45 %) | температура выше нормы на 2.2 °C (24.5 против 22.4 °C), 12 дней с жарой | сухая серия 28 дней подряд | во время эпизода: осадков 11 мм при норме 27 мм | соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.6) | водный индекс NDWI выше нормы на 0.11 (3 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0030, сезон 2019: критическая аномалия с 2019-06-20 по 2019-07-07 (18 дней, 5 наблюдений), фаза — пик вегетации. NDVI в худший день 2019-06-27: 0.64 при норме 0.72 (Z = -2.1). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 65%). Аргументы: за 30 дней до и во время эпизода осадков 45 мм при норме 81 мм (дефицит 45 %); температура выше нормы на 2.2 °C (24.5 против 22.4 °C), 12 дней с жарой; сухая серия 28 дней подряд; во время эпизода: осадков 11 мм при норме 27 мм; соседние поля региона в эти дни чуть ниже нормы (медианный Z -0.6); водный индекс NDWI выше нормы на 0.11 (3 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0030,2020,2020-04-19,2020-05-24,36,10,-1.6529078596134468,-1.3767647815669646,0,-0.1329778469557853,-0.09289057473438207,2020-05-02,0.5267451858945349,0.6497997999905228,весна (всходы и рост),пик вегетации,110,145,умеренная,early_decline,0.6,история полигона,ERA5 полигона,0,-0.15768994369147915,0.057969239735004945,7.0,0.3116883116883117,"{""available"": true, ""before"": {""precip_mm"": 5.319612790156469, ""temp_c"": 8.247395628469986, ""dry_days"": 16, ""hot_days"": 0, ""max_dry_spell"": 10, ""n_days"": 30}, ""during"": {""precip_mm"": 61.57905181225232, ""temp_c"": 14.16079652574329, ""dry_days"": 23, ""hot_days"": 0, ""max_dry_spell"": 12, ""n_days"": 36, ""precip_deficit_pct"": 9.661295724064411, ""temp_anomaly_c"": -1.6222854731995433, ""precip_norm_mm"": 68.16463918295952, ""temp_norm_c"": 15.783081998942833, ""norm_years"": 15}, ""combined"": {""precip_mm"": 66.89866460240879, ""temp_c"": 12.189662893318852, ""dry_days"": 39, ""hot_days"": 0, ""max_dry_spell"": 12, ""n_days"": 66, ""precip_deficit_pct"": 32.02547804338687, ""temp_anomaly_c"": -1.8237395062858752, ""precip_norm_mm"": 98.41726381703567, ""temp_norm_c"": 14.013402399604727, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","пик на уровне нормы (98%), но спад начался на 25 дней раньше обычного | другие поля региона в эти дни в норме (медианный Z -0.2, ниже нормы 31% из 77) — причина локальная, на самом поле | водный индекс NDWI выше нормы на 0.06 (7 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0030, сезон 2020: умеренная аномалия с 2020-04-19 по 2020-05-24 (36 дней, 10 наблюдений), фаза — весна (всходы и рост). NDVI в худший день 2020-05-02: 0.53 при норме 0.65 (Z = -1.7). Вероятная причина — ранний спад вегетации (уборка, полегание, болезнь) (уверенность 60%). Аргументы: пик на уровне нормы (98%), но спад начался на 25 дней раньше обычного; другие поля региона в эти дни в норме (медианный Z -0.2, ниже нормы 31% из 77) — причина локальная, на самом поле; водный индекс NDWI выше нормы на 0.06 (7 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0030,2020,2020-07-30,2020-08-24,26,7,-1.6449984245177238,-1.4159756323181285,0,-0.12243105909007834,-0.09918928971553996,2020-08-14,0.5103413346225932,0.6327723937126716,созревание и уборка,лето после уборки,212,237,умеренная,weather_drought,0.75,история полигона,ERA5 полигона,2,-0.720707578195651,0.1566125196325753,6.0,0.2857142857142857,"{""available"": true, ""before"": {""precip_mm"": 23.947973623702268, ""temp_c"": 26.470984649658227, ""dry_days"": 21, ""hot_days"": 13, ""max_dry_spell"": 7, ""n_days"": 30, ""precip_deficit_pct"": 29.254231620145678, ""temp_anomaly_c"": 0.9011755328708198, ""precip_norm_mm"": 33.850750613264566, ""temp_norm_c"": 25.569809116787408, ""norm_years"": 15}, ""during"": {""precip_mm"": 15.575806121486124, ""temp_c"": 24.242871440985287, ""dry_days"": 25, ""hot_days"": 7, ""max_dry_spell"": 23, ""n_days"": 26, ""precip_deficit_pct"": 3.378135341913824, ""temp_anomaly_c"": -2.094902548830735, ""precip_norm_mm"": 16.120374178871327, ""temp_norm_c"": 26.33777398981602, ""norm_years"": 15}, ""combined"": {""precip_mm"": 39.52377974518839, ""temp_c"": 25.43650351706007, ""dry_days"": 46, ""hot_days"": 20, ""max_dry_spell"": 23, ""n_days"": 56, ""precip_deficit_pct"": 20.906763836926135, ""temp_anomaly_c"": -0.48986071934775666, ""precip_norm_mm"": 49.97112479213589, ""temp_norm_c"": 25.926364236407828, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","сухая серия 23 дня подряд | пик на уровне нормы (98%), но спад начался на 25 дней раньше обычного | соседние поля региона в эти дни тоже ниже нормы (медианный Z -0.7, ниже нормы 29% из 77 полей) — явление региональное | водный индекс NDWI выше нормы на 0.16 (6 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0030, сезон 2020: умеренная аномалия с 2020-07-30 по 2020-08-24 (26 дней, 7 наблюдений), фаза — созревание и уборка. NDVI в худший день 2020-08-14: 0.51 при норме 0.63 (Z = -1.6). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 75%). Аргументы: сухая серия 23 дня подряд; пик на уровне нормы (98%), но спад начался на 25 дней раньше обычного; соседние поля региона в эти дни тоже ниже нормы (медианный Z -0.7, ниже нормы 29% из 77 полей) — явление региональное; водный индекс NDWI выше нормы на 0.16 (6 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0030,2021,2021-04-06,2021-04-22,17,3,-1.9818505671481264,-1.4845255691359167,0,-0.1154793263055432,-0.10836838125719198,2021-04-10,0.28512289012952685,0.40060221643507005,весна (всходы и рост),весна (всходы и рост),96,112,умеренная,early_decline,0.6,история полигона,ERA5 полигона,0,-0.8696905341297567,0.11551962408004704,2.0,0.3815789473684211,"{""available"": true, ""before"": {""precip_mm"": 38.70602419175384, ""temp_c"": 7.170236587524426, ""dry_days"": 2, ""hot_days"": 0, ""max_dry_spell"": 2, ""n_days"": 30}, ""during"": {""precip_mm"": 52.31004808547368, ""temp_c"": 10.445863716275104, ""dry_days"": 4, ""hot_days"": 0, ""max_dry_spell"": 1, ""n_days"": 17, ""precip_deficit_pct"": -72.26518053452394, ""temp_anomaly_c"": -0.6300456651675184, ""precip_norm_mm"": 30.366001953012287, ""temp_norm_c"": 11.075909381442623, ""norm_years"": 15}, ""combined"": {""precip_mm"": 91.01607227722752, ""temp_c"": 9.701403005195404, ""dry_days"": 6, ""hot_days"": 0, ""max_dry_spell"": 2, ""n_days"": 47}, ""source"": ""ERA5 полигона""}","пик на уровне нормы (100%), но спад начался на 16 дней раньше обычного | соседние поля региона в эти дни тоже ниже нормы (медианный Z -0.9, ниже нормы 38% из 76 полей) — явление региональное | водный индекс NDWI выше нормы на 0.12 (2 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0030, сезон 2021: умеренная аномалия с 2021-04-06 по 2021-04-22 (17 дней, 3 наблюдения), фаза — весна (всходы и рост). NDVI в худший день 2021-04-10: 0.29 при норме 0.40 (Z = -2.0). Вероятная причина — ранний спад вегетации (уборка, полегание, болезнь) (уверенность 60%). Аргументы: пик на уровне нормы (100%), но спад начался на 16 дней раньше обычного; соседние поля региона в эти дни тоже ниже нормы (медианный Z -0.9, ниже нормы 38% из 76 полей) — явление региональное; водный индекс NDWI выше нормы на 0.12 (2 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0030,2021,2021-08-16,2021-08-31,16,3,-1.8756090406631287,-1.5669997274082303,0,-0.12128797292156385,-0.09982645903596508,2021-08-24,0.4959667181086931,0.6125340938384323,лето после уборки,лето после уборки,228,243,умеренная,early_decline,0.6,история полигона,ERA5 полигона,2,0.27553524836203747,0.30987356655903875,2.0,0.06493506493506493,"{""available"": true, ""before"": {""precip_mm"": 55.32529019965082, ""temp_c"": 26.963607745700436, ""dry_days"": 22, ""hot_days"": 13, ""max_dry_spell"": 15, ""n_days"": 30, ""precip_deficit_pct"": -154.6824266816757, ""temp_anomaly_c"": 0.5087877344202099, ""precip_norm_mm"": 21.723246052151527, ""temp_norm_c"": 26.454820011280226, ""norm_years"": 15}, ""during"": {""precip_mm"": 13.980227647945043, ""temp_c"": 24.832746005058304, ""dry_days"": 12, ""hot_days"": 2, ""max_dry_spell"": 7, ""n_days"": 16, ""precip_deficit_pct"": -44.41213113540323, ""temp_anomaly_c"": 0.18248333666059224, ""precip_norm_mm"": 9.68078480528547, ""temp_norm_c"": 24.650262668397712, ""norm_years"": 15}, ""combined"": {""precip_mm"": 69.30551784759587, ""temp_c"": 26.222438444607523, ""dry_days"": 34, ""hot_days"": 15, ""max_dry_spell"": 15, ""n_days"": 46, ""precip_deficit_pct"": -120.68987946871528, ""temp_anomaly_c"": 0.3952905525907795, ""precip_norm_mm"": 31.404030857436997, ""temp_norm_c"": 25.827147892016743, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","пик на уровне нормы (100%), но спад начался на 16 дней раньше обычного | другие поля региона в эти дни в норме (медианный Z 0.3, ниже нормы 6% из 77) — причина локальная, на самом поле | сухая серия 15 дней подряд | водный индекс NDWI выше нормы на 0.31 (2 набл.) — второй индекс подтверждает потерю зелёной массы","AOI-0030, сезон 2021: умеренная аномалия с 2021-08-16 по 2021-08-31 (16 дней, 3 наблюдения), фаза — лето после уборки. NDVI в худший день 2021-08-24: 0.50 при норме 0.61 (Z = -1.9). Вероятная причина — ранний спад вегетации (уборка, полегание, болезнь) (уверенность 60%). Аргументы: пик на уровне нормы (100%), но спад начался на 16 дней раньше обычного; другие поля региона в эти дни в норме (медианный Z 0.3, ниже нормы 6% из 77) — причина локальная, на самом поле; сухая серия 15 дней подряд; водный индекс NDWI выше нормы на 0.31 (2 набл.) — второй индекс подтверждает потерю зелёной массы. Норма: история полигона."
AOI-0030,2022,2022-09-07,2022-09-19,13,3,-1.6606853141625104,-1.4112265236856796,0,-0.09052933338024305,-0.07631199971776992,2022-09-12,0.4906569767385419,0.581186310118785,лето после уборки,осень (озимые всходы),250,262,умеренная,weather_drought,0.65,история полигона,ERA5 полигона,0,-0.24395791755330654,,,0.07792207792207792,"{""available"": true, ""before"": {""precip_mm"": 10.827117081269932, ""temp_c"": 25.91283219655357, ""dry_days"": 26, ""hot_days"": 14, ""max_dry_spell"": 17, ""n_days"": 30, ""precip_deficit_pct"": 43.786372333393544, ""temp_anomaly_c"": 1.2378345644915534, ""precip_norm_mm"": 19.26066245979309, ""temp_norm_c"": 24.674997632062016, ""norm_years"": 15}, ""during"": {""precip_mm"": 34.7505742818619, ""temp_c"": 18.260244672726376, ""dry_days"": 8, ""hot_days"": 0, ""max_dry_spell"": 5, ""n_days"": 13, ""precip_deficit_pct"": -305.5825152102735, ""temp_anomaly_c"": -1.2432859795725335, ""precip_norm_mm"": 8.568065184921872, ""temp_norm_c"": 19.50353065229891, ""norm_years"": 15}, ""combined"": {""precip_mm"": 45.577691363131834, ""temp_c"": 23.59925922423372, ""dry_days"": 34, ""hot_days"": 14, ""max_dry_spell"": 22, ""n_days"": 43, ""precip_deficit_pct"": -63.77928572594165, ""temp_anomaly_c"": 0.4877283534954344, ""precip_norm_mm"": 27.828727644714963, ""temp_norm_c"": 23.111530870738285, ""norm_years"": 15}, ""source"": ""ERA5 полигона""}","сухая серия 22 дня подряд | за 30 дней до эпизода: осадков 11 мм при норме 19 мм | во время эпизода: осадков 35 мм при норме 9 мм | другие поля региона в эти дни в норме (медианный Z -0.2, ниже нормы 8% из 77) — причина локальная, на самом поле","AOI-0030, сезон 2022: умеренная аномалия с 2022-09-07 по 2022-09-19 (13 дней, 3 наблюдения), фаза — лето после уборки. NDVI в худший день 2022-09-12: 0.49 при норме 0.58 (Z = -1.7). Вероятная причина — погодный стресс: дефицит осадков и/или жара (уверенность 65%). Аргументы: сухая серия 22 дня подряд; за 30 дней до эпизода: осадков 11 мм при норме 19 мм; во время эпизода: осадков 35 мм при норме 9 мм; другие поля региона в эти дни в норме (медианный Z -0.2, ниже нормы 8% из 77) — причина локальная, на самом поле. Норма: история полигона."
